user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
6578,24,Male,Teacher,7.58,109,6.23,5.58,10.0,1,99,157,8.54
6579,26,Male,Student,8.28,58,5.05,4.49,10.0,4,91,43,10.0
6580,18,Male,Software Engineer,9.06,74,7.59,6.1,8.62,1,12,152,8.32
6581,43,Other,Researcher,3.74,28,5.68,7.27,6.38,1,74,136,6.0
6582,55,Female,Software Engineer,5.27,18,8.7,6.33,7.42,1,117,290,7.57
6583,55,Female,Researcher,7.19,16,4.31,5.35,9.41,0,5,84,8.74
6584,39,Female,Software Engineer,8.15,3,5.55,5.35,9.82,1,93,277,9.51
6585,27,Female,Manager,6.2,43,7.69,6.17,7.05,3,51,56,8.07
6586,23,Female,Doctor,5.62,3,7.42,5.52,5.83,0,57,287,5.55
6587,34,Female,Researcher,7.23,58,6.1,3.62,10.0,1,100,227,9.46
6588,55,Female,Doctor,4.44,11,8.35,6.78,7.09,2,33,183,6.99
6589,41,Male,Doctor,9.04,112,4.36,3.75,10.0,2,49,30,10.0
6590,27,Male,Teacher,2.91,46,6.55,7.97,2.53,2,27,33,1.57
6591,25,Female,Researcher,8.96,6,5.0,5.15,10.0,3,72,119,10.0
6592,38,Male,Doctor,6.79,84,5.87,5.33,7.74,2,94,213,7.59
6593,23,Female,Researcher,6.41,96,7.5,4.86,10.0,3,69,54,10.0
6594,38,Female,Student,5.23,100,4.49,5.13,7.13,0,59,82,7.73
6595,56,Female,Manager,2.39,11,4.22,9.32,3.1,3,57,179,3.71
6596,41,Female,Doctor,8.78,70,6.1,4.63,10.0,4,69,235,10.0
6597,50,Male,Researcher,1.47,53,5.36,8.76,3.0,4,99,238,2.2
6598,35,Female,Manager,3.43,57,7.6,7.32,5.48,0,19,105,5.65
6599,45,Male,Manager,1.99,62,4.33,8.15,4.76,4,39,268,5.12
6600,49,Female,Teacher,1.96,14,8.83,9.35,1.0,1,95,119,1.0
6601,29,Other,Software Engineer,4.51,36,7.1,9.08,2.65,2,61,146,2.78
6602,59,Female,Manager,2.44,55,6.51,7.42,3.55,3,110,33,4.8
6603,44,Male,Student,6.23,72,6.06,5.08,10.0,1,112,148,9.38
6604,27,Male,Teacher,6.64,96,7.75,6.5,7.16,2,95,148,8.04
6605,59,Female,Designer,8.94,101,5.78,3.22,10.0,4,4,123,9.94
6606,49,Female,Manager,3.7,79,7.88,6.82,5.83,0,37,289,5.57
6607,59,Female,Researcher,3.78,30,7.55,7.02,5.16,3,100,21,4.88
6608,43,Female,Freelancer,3.22,14,6.76,9.16,4.1,2,9,41,3.32
6609,42,Female,Manager,8.04,1,8.44,5.65,9.67,1,100,162,10.0
6610,28,Male,Software Engineer,4.85,12,5.73,6.54,7.77,4,110,122,5.62
6611,40,Female,Doctor,5.97,119,4.29,4.5,10.0,2,65,71,9.45
6612,51,Female,Researcher,4.37,4,5.88,8.46,4.66,0,70,84,4.68
6613,57,Male,Researcher,2.41,47,8.38,8.04,3.22,1,74,99,2.2
6614,40,Male,Teacher,1.92,32,4.39,8.51,3.34,3,64,270,3.46
6615,46,Female,Designer,8.81,31,7.82,5.54,10.0,0,77,102,10.0
6616,48,Female,Teacher,3.39,52,8.13,6.25,5.41,0,84,273,5.55
6617,24,Male,Doctor,9.47,105,6.14,3.97,10.0,3,5,156,9.99
6618,57,Male,Teacher,9.53,111,4.97,4.76,10.0,4,111,156,10.0
6619,50,Male,Researcher,5.31,108,5.78,6.49,7.09,0,89,61,7.58
6620,38,Male,Designer,9.63,20,5.99,4.27,8.92,2,16,160,10.0
6621,19,Female,Teacher,1.26,65,8.66,7.97,3.74,0,25,43,3.63
6622,35,Female,Student,1.82,99,5.42,6.08,5.26,1,6,257,3.95
6623,50,Female,Student,3.19,60,8.86,7.37,4.77,4,47,211,4.8
6624,54,Female,Doctor,2.88,53,4.54,5.87,5.34,3,64,54,6.03
6625,51,Male,Freelancer,3.27,96,8.87,5.59,5.1,0,78,290,5.46
6626,37,Female,Freelancer,5.07,74,5.12,5.82,6.61,4,94,168,7.93
6627,52,Other,Designer,1.57,40,4.84,7.81,2.3,4,35,209,1.53
6628,35,Female,Researcher,6.0,86,4.6,6.12,9.14,0,69,214,9.12
6629,41,Male,Designer,3.79,37,5.58,8.87,2.78,2,18,112,1.84
6630,25,Female,Designer,1.64,32,7.08,8.85,1.67,4,5,282,2.73
6631,47,Female,Designer,7.78,103,7.33,5.4,10.0,1,29,236,10.0
6632,27,Male,Designer,6.88,7,5.85,6.4,9.58,2,34,66,7.61
6633,40,Male,Freelancer,8.14,99,5.15,4.72,10.0,1,108,238,9.14
6634,28,Female,Software Engineer,9.45,35,8.98,4.63,10.0,2,56,222,9.93
6635,19,Female,Teacher,6.27,32,5.35,7.15,8.18,4,16,118,6.26
6636,43,Female,Researcher,8.08,28,5.89,7.02,9.34,4,79,94,8.13
6637,53,Male,Manager,2.79,94,6.4,7.87,4.75,1,61,135,3.18
6638,50,Male,Designer,4.69,56,7.7,5.18,8.66,0,9,267,8.72
6639,30,Female,Freelancer,5.77,93,4.76,4.47,8.45,2,99,293,8.8
6640,57,Female,Manager,5.87,71,5.33,6.18,6.93,3,108,231,5.98
6641,42,Male,Student,7.47,60,8.98,5.36,9.67,4,17,153,9.35
6642,21,Male,Freelancer,8.16,89,8.13,5.47,10.0,0,73,123,10.0
6643,59,Female,Manager,7.0,86,6.22,4.86,9.05,2,115,195,8.31
6644,36,Male,Freelancer,1.43,113,4.54,6.62,3.93,3,100,149,2.45
6645,35,Female,Manager,4.16,54,8.33,6.46,5.52,3,3,90,4.71
6646,54,Male,Researcher,6.15,51,7.92,5.59,8.67,4,71,229,9.07
6647,47,Female,Freelancer,5.57,114,6.9,5.46,8.64,2,23,244,9.28
6648,36,Other,Teacher,1.4,42,6.02,8.98,1.41,0,63,84,2.55
6649,40,Male,Manager,9.83,25,8.68,5.73,10.0,0,110,262,8.05
6650,33,Female,Doctor,9.6,115,5.48,2.1,10.0,4,97,137,10.0
6651,18,Other,Freelancer,7.96,105,5.6,3.66,10.0,1,75,127,8.93
6652,29,Other,Researcher,1.5,101,8.38,8.57,3.83,3,87,249,4.84
6653,41,Male,Doctor,4.87,102,7.13,6.52,6.95,1,41,46,7.19
6654,51,Female,Freelancer,4.69,1,8.75,8.54,7.08,1,107,127,6.75
6655,25,Male,Designer,6.02,54,7.23,6.79,8.53,1,26,21,7.78
6656,35,Male,Software Engineer,1.5,89,4.16,6.78,4.3,3,56,103,2.15
6657,22,Female,Freelancer,4.81,17,4.88,8.96,3.99,0,37,195,3.39
6658,43,Male,Researcher,7.82,90,5.41,3.68,10.0,2,51,58,9.59
6659,47,Female,Software Engineer,9.98,49,8.34,4.49,10.0,2,80,269,10.0
6660,30,Female,Teacher,6.36,80,8.15,7.06,5.84,0,113,274,6.02
6661,36,Female,Software Engineer,9.47,44,7.95,3.0,10.0,1,15,212,9.83
6662,46,Female,Manager,9.99,14,6.77,4.9,9.74,1,46,132,10.0
6663,20,Male,Doctor,4.91,106,4.69,4.59,8.94,1,40,50,8.12
6664,43,Female,Designer,7.02,6,4.66,7.41,7.39,1,26,90,8.02
6665,57,Female,Student,2.92,80,4.63,6.11,4.71,4,98,198,6.91
6666,29,Male,Manager,5.28,82,8.27,5.1,9.16,4,48,205,9.49
6667,19,Male,Doctor,1.71,26,4.71,9.13,2.84,2,25,168,2.79
6668,28,Female,Doctor,1.26,39,8.04,9.4,1.0,0,111,82,1.21
6669,45,Male,Teacher,9.04,16,8.22,5.41,10.0,0,53,207,10.0
6670,35,Female,Manager,8.73,31,4.53,5.76,10.0,4,5,21,9.21
6671,30,Female,Freelancer,3.81,15,8.51,8.67,4.01,1,108,88,5.5
6672,54,Male,Researcher,5.11,62,8.49,6.71,5.93,2,109,258,6.83
6673,39,Female,Software Engineer,5.44,93,7.19,5.42,7.73,0,0,146,7.48
6674,29,Male,Student,5.69,77,6.57,4.47,9.81,2,99,129,9.53
6675,19,Female,Student,2.21,117,7.24,5.9,4.87,0,18,25,5.04
6676,54,Female,Freelancer,7.98,59,6.02,5.95,10.0,4,115,209,10.0
6677,24,Male,Software Engineer,4.13,113,6.94,6.37,7.13,0,33,166,8.08
6678,43,Female,Researcher,1.29,104,8.85,7.41,5.41,1,5,195,5.01
6679,43,Female,Freelancer,7.09,81,4.57,4.59,9.57,1,68,116,8.58
6680,41,Male,Designer,8.47,85,5.17,2.92,10.0,1,38,268,10.0
6681,29,Other,Researcher,9.26,51,6.62,5.43,9.83,3,30,89,10.0
6682,33,Male,Software Engineer,7.07,79,5.29,4.59,10.0,4,38,218,10.0
6683,40,Female,Designer,2.72,48,8.96,7.61,5.15,1,105,113,4.63
6684,57,Male,Researcher,6.31,48,7.6,6.88,7.12,0,6,181,6.72
6685,26,Female,Student,9.21,79,6.17,3.34,10.0,1,118,29,9.47
6686,49,Female,Manager,4.16,25,8.51,7.68,4.63,4,4,205,4.9
6687,32,Female,Teacher,9.58,50,4.72,4.17,10.0,0,98,84,7.78
6688,54,Female,Doctor,1.88,42,5.44,8.34,3.36,4,27,255,4.23
6689,30,Female,Researcher,7.55,69,8.78,4.09,10.0,4,90,160,9.47
6690,22,Male,Manager,2.08,114,6.78,7.58,3.56,3,69,267,1.53
6691,28,Male,Student,8.19,70,8.6,5.05,9.8,1,39,237,10.0
6692,27,Male,Student,1.88,8,8.92,9.82,1.0,0,17,143,1.0
6693,30,Male,Student,3.93,43,5.8,7.37,6.33,2,16,30,4.61
6694,58,Male,Researcher,7.99,63,6.88,3.67,10.0,3,118,284,9.58
6695,32,Female,Doctor,5.14,89,8.23,5.74,9.07,1,116,253,10.0
6696,59,Other,Designer,8.94,1,5.36,4.14,10.0,3,0,181,9.3
6697,24,Male,Researcher,4.62,35,6.23,8.78,3.67,2,18,218,3.8
6698,57,Male,Teacher,9.95,2,4.77,4.64,10.0,0,4,106,10.0
6699,45,Male,Manager,1.17,53,7.26,8.59,1.96,3,73,296,2.72
6700,49,Female,Manager,7.26,20,4.02,6.26,8.73,4,73,198,10.0
6701,52,Female,Researcher,9.24,107,6.25,3.22,10.0,1,87,21,10.0
6702,32,Female,Teacher,5.82,66,8.65,7.22,6.01,1,59,200,5.03
6703,53,Female,Teacher,9.9,8,8.49,4.94,10.0,0,1,125,10.0
6704,38,Female,Designer,7.37,11,8.02,5.34,9.57,0,10,152,9.94
6705,23,Male,Manager,4.87,71,4.71,6.16,8.25,1,3,158,7.7
6706,18,Male,Software Engineer,5.64,114,6.6,5.62,6.1,2,86,122,5.59
6707,21,Male,Software Engineer,8.9,36,7.6,4.46,10.0,3,70,27,10.0
6708,28,Male,Researcher,9.62,84,4.51,3.5,10.0,1,78,223,9.09
6709,43,Female,Teacher,6.0,36,4.74,6.84,7.2,0,22,161,6.81
6710,54,Male,Student,3.76,103,4.2,6.2,5.67,1,34,226,6.03
6711,40,Male,Researcher,3.15,66,5.62,7.56,5.31,4,74,243,3.83
6712,46,Female,Student,5.29,114,8.39,5.65,7.82,4,38,230,6.9
6713,38,Male,Doctor,3.67,55,6.54,6.6,7.56,1,30,106,7.72
6714,44,Male,Software Engineer,4.79,104,8.27,5.37,6.49,3,1,117,8.15
6715,56,Female,Student,8.51,84,4.42,2.68,10.0,4,9,122,9.15
6716,57,Female,Freelancer,5.25,62,4.28,7.55,4.6,2,47,201,4.28
6717,30,Male,Teacher,6.77,25,8.02,6.49,8.73,2,4,213,8.44
6718,40,Female,Doctor,1.81,87,6.49,7.28,3.51,0,75,99,5.95
6719,33,Female,Software Engineer,7.86,45,6.35,4.59,10.0,0,81,149,10.0
6720,47,Male,Doctor,5.35,52,6.38,4.45,9.19,1,27,55,9.14
6721,21,Female,Student,4.25,59,5.91,5.44,8.49,4,7,74,8.58
6722,57,Female,Teacher,6.5,115,8.43,6.49,9.44,2,67,100,8.91
6723,33,Other,Freelancer,1.92,97,6.6,6.26,6.44,4,80,299,5.97
6724,48,Other,Teacher,4.73,31,8.87,6.7,6.34,1,92,174,6.87
6725,59,Male,Teacher,8.3,90,8.23,5.28,10.0,4,8,45,10.0
6726,42,Female,Student,3.36,61,7.69,6.11,7.91,3,13,90,7.98
6727,29,Male,Freelancer,9.23,46,7.18,4.86,10.0,4,39,81,10.0
6728,43,Male,Researcher,6.43,60,8.18,5.2,8.82,0,8,148,8.68
6729,54,Male,Freelancer,5.87,93,8.41,4.91,10.0,1,101,28,10.0
6730,50,Female,Designer,4.6,3,4.67,7.69,4.47,2,8,257,4.22
6731,45,Female,Manager,7.68,1,5.8,4.71,8.71,3,115,249,7.85
6732,26,Male,Manager,6.08,22,8.03,6.12,6.33,2,51,70,6.28
6733,29,Female,Teacher,8.17,54,5.11,4.96,9.8,0,40,180,10.0
6734,22,Female,Manager,3.99,40,6.93,5.47,7.09,3,10,113,6.18
6735,45,Female,Designer,7.32,67,7.9,6.79,8.92,0,21,35,10.0
6736,52,Male,Teacher,9.49,36,5.12,6.01,10.0,0,104,233,10.0
6737,22,Female,Designer,3.52,10,6.01,6.63,4.3,4,44,98,5.44
6738,51,Female,Software Engineer,9.83,35,8.58,3.76,10.0,3,26,80,10.0
6739,51,Male,Manager,4.69,99,5.78,7.39,6.81,3,93,91,6.37
6740,30,Male,Freelancer,1.35,14,7.02,9.4,2.18,2,5,121,2.23
6741,56,Other,Software Engineer,4.22,100,6.17,6.43,4.94,0,96,26,6.2
6742,59,Female,Teacher,2.35,66,8.39,8.62,2.84,1,116,88,2.95
6743,31,Female,Freelancer,3.74,111,6.12,6.8,4.67,3,21,81,3.51
6744,28,Male,Doctor,1.86,29,5.8,8.62,2.93,1,25,144,3.19
6745,59,Female,Researcher,2.6,56,4.87,7.07,6.07,3,69,293,6.05
6746,55,Male,Doctor,2.14,61,5.75,7.9,2.0,2,96,199,1.0
6747,21,Male,Student,1.39,86,7.35,9.37,1.72,1,73,84,2.3
6748,50,Male,Software Engineer,3.67,32,4.88,9.04,3.85,3,100,204,3.95
6749,24,Male,Software Engineer,9.47,64,7.53,3.86,10.0,0,64,251,9.79
6750,58,Female,Doctor,9.54,0,4.05,3.6,10.0,2,107,42,8.39
6751,25,Other,Teacher,8.62,2,5.83,5.42,10.0,0,14,173,10.0
6752,54,Male,Freelancer,1.11,8,6.33,6.63,3.37,1,86,138,2.49
6753,27,Female,Freelancer,1.25,31,4.48,9.4,2.24,2,75,49,4.6
6754,32,Male,Freelancer,1.09,76,7.42,7.67,2.2,0,81,134,3.06
6755,55,Male,Student,4.3,119,4.51,4.88,8.02,4,110,291,9.38
6756,32,Other,Software Engineer,9.82,44,4.45,3.15,10.0,1,112,165,10.0
6757,22,Male,Researcher,9.07,94,5.84,3.34,10.0,0,15,243,10.0
6758,46,Male,Student,3.25,56,7.69,6.27,5.85,4,90,274,5.54
6759,36,Male,Software Engineer,4.69,20,8.82,7.85,5.93,3,55,120,6.19
6760,27,Female,Designer,8.42,22,7.88,3.16,10.0,4,47,160,9.06
6761,29,Male,Freelancer,7.83,76,6.33,5.33,10.0,4,91,206,7.55
6762,21,Male,Designer,2.19,25,5.36,9.25,1.3,4,8,36,1.2
6763,48,Female,Student,1.97,88,5.51,8.21,2.1,1,83,207,1.0
6764,35,Male,Freelancer,5.89,116,5.42,4.21,8.22,2,96,225,8.42
6765,33,Male,Freelancer,1.92,71,5.39,7.63,4.38,4,56,186,3.93
6766,57,Male,Doctor,8.43,103,4.35,3.8,10.0,1,25,70,9.91
6767,53,Male,Doctor,3.28,29,5.1,6.24,6.54,3,28,102,6.08
6768,42,Female,Software Engineer,2.69,114,4.54,5.64,5.53,1,92,253,6.58
6769,40,Female,Researcher,2.67,68,4.04,8.12,3.86,2,64,285,3.02
6770,29,Female,Researcher,1.41,23,5.43,7.8,3.04,4,80,244,4.29
6771,51,Male,Manager,6.78,73,5.76,6.84,6.37,4,43,291,6.56
6772,53,Male,Designer,2.48,82,8.64,7.84,3.89,0,16,207,2.64
6773,54,Male,Designer,3.1,63,8.97,6.33,4.92,0,95,231,4.37
6774,20,Male,Student,7.76,34,6.9,6.5,9.16,1,16,289,7.64
6775,26,Male,Freelancer,1.52,21,8.5,8.81,2.03,4,36,295,1.0
6776,35,Male,Manager,2.82,38,7.09,9.19,3.09,3,75,89,2.54
6777,52,Male,Student,2.34,54,6.49,8.03,2.71,3,10,177,3.16
6778,51,Female,Doctor,1.04,101,4.21,8.52,1.82,1,27,184,3.67
6779,58,Male,Doctor,5.85,6,4.22,7.56,6.96,4,84,209,7.28
6780,31,Male,Researcher,2.71,61,4.15,7.32,5.87,2,65,232,5.66
6781,21,Male,Manager,6.7,38,4.75,5.74,8.27,0,56,94,7.59
6782,46,Male,Manager,5.52,19,4.38,7.35,6.72,2,19,268,4.18
6783,58,Female,Doctor,7.01,103,4.97,5.15,8.26,3,19,243,7.5
6784,32,Male,Teacher,9.83,55,6.6,5.41,10.0,2,35,87,9.94
6785,45,Male,Freelancer,2.98,95,6.52,7.73,2.96,0,112,255,3.59
6786,59,Male,Designer,6.99,65,5.72,5.87,8.65,1,111,45,9.44
6787,33,Male,Designer,8.5,14,7.33,3.91,10.0,0,96,239,9.39
6788,29,Female,Student,9.62,73,5.96,4.86,10.0,2,80,174,10.0
6789,22,Other,Designer,6.6,20,5.1,6.53,9.27,4,52,220,10.0
6790,51,Male,Student,2.18,78,7.46,7.14,3.49,3,16,190,5.2
6791,59,Female,Manager,1.48,33,8.9,8.63,1.0,4,82,117,2.74
6792,18,Male,Manager,3.51,34,8.05,5.11,6.65,2,68,126,6.19
6793,56,Male,Teacher,9.35,114,6.07,4.92,10.0,0,13,24,8.85
6794,49,Male,Freelancer,5.83,4,5.88,7.38,4.72,4,13,73,3.47
6795,43,Female,Manager,6.21,55,4.19,7.77,5.35,1,38,254,5.87
6796,34,Male,Freelancer,6.5,82,7.29,7.92,6.1,2,79,62,8.26
6797,44,Other,Doctor,3.99,6,5.11,5.24,8.73,3,112,248,8.51
6798,41,Male,Teacher,2.63,52,7.42,7.13,5.32,2,3,156,4.9
6799,52,Male,Doctor,9.59,109,7.8,3.13,10.0,2,9,281,10.0
6800,59,Female,Doctor,7.8,43,8.4,5.45,8.56,1,50,26,9.01
6801,56,Female,Student,5.6,57,6.74,5.31,8.8,0,23,46,9.3
6802,43,Female,Freelancer,4.39,105,8.15,7.19,5.8,2,29,163,5.88
6803,55,Female,Doctor,5.34,41,7.62,8.03,3.57,4,30,238,4.28
6804,40,Male,Freelancer,1.3,99,5.76,6.16,3.91,4,45,293,3.4
6805,39,Male,Teacher,3.23,17,4.53,8.87,3.08,4,23,63,2.81
6806,21,Male,Software Engineer,3.26,5,5.21,7.07,6.01,4,61,220,6.14
6807,26,Male,Manager,5.01,115,8.22,5.93,6.43,0,90,96,7.9
6808,21,Female,Student,3.13,3,6.67,7.51,4.94,0,31,165,5.39
6809,24,Female,Freelancer,2.67,68,7.33,8.51,2.35,4,7,253,4.29
6810,40,Female,Manager,7.89,13,8.03,6.91,9.67,3,92,291,9.25
6811,19,Male,Doctor,9.04,40,7.34,4.91,10.0,0,79,181,10.0
6812,41,Female,Doctor,1.6,46,8.28,9.98,1.0,2,68,148,1.0
6813,57,Female,Designer,2.89,96,4.43,6.58,5.42,0,19,20,6.04
6814,48,Male,Researcher,7.96,52,8.52,5.67,7.94,3,78,160,5.41
6815,48,Male,Freelancer,8.34,20,8.06,5.97,9.3,0,14,79,10.0
6816,57,Female,Researcher,5.5,12,8.52,6.93,7.22,0,58,175,8.3
6817,51,Female,Student,7.25,65,7.65,5.97,8.47,2,83,269,7.98
6818,41,Other,Student,1.7,14,5.37,9.73,1.04,1,8,155,1.0
6819,43,Male,Researcher,8.65,110,4.57,3.23,10.0,1,27,150,9.12
6820,33,Male,Teacher,8.49,79,4.65,4.77,10.0,3,102,180,8.67
6821,30,Male,Software Engineer,7.24,98,6.49,4.67,10.0,1,49,261,9.63
6822,32,Male,Teacher,9.25,44,5.95,4.8,10.0,3,43,245,9.88
6823,44,Female,Teacher,1.43,83,7.27,9.47,1.0,0,70,145,1.0
6824,21,Male,Teacher,3.08,64,6.52,6.36,7.21,0,22,110,8.42
6825,33,Female,Researcher,4.26,45,4.63,8.35,6.52,2,23,194,6.8
6826,47,Female,Software Engineer,2.43,2,4.01,8.32,3.29,3,15,102,4.02
6827,47,Male,Teacher,8.33,16,4.64,5.15,9.6,0,55,244,9.55
6828,53,Male,Manager,7.81,16,4.73,5.42,9.84,1,21,196,9.35
6829,20,Female,Student,7.96,104,7.6,4.2,10.0,3,22,194,9.27
6830,39,Female,Software Engineer,3.62,83,5.43,6.89,5.45,0,18,121,4.3
6831,39,Male,Doctor,7.86,19,4.47,5.06,7.56,4,75,120,8.87
6832,29,Male,Designer,2.11,3,7.78,6.65,4.8,1,114,47,4.13
6833,38,Female,Designer,1.96,74,8.7,8.22,3.4,3,89,204,3.48
6834,21,Female,Freelancer,6.26,14,4.5,6.34,8.59,0,112,43,9.41
6835,48,Male,Manager,1.44,56,8.82,7.25,5.6,1,119,37,5.43
6836,48,Female,Student,9.45,44,8.75,4.36,10.0,1,32,168,9.02
6837,40,Female,Designer,3.96,26,6.62,7.48,6.23,1,58,24,5.81
6838,37,Male,Manager,5.29,87,5.48,8.16,4.79,4,40,119,6.59
6839,32,Female,Manager,8.32,19,4.69,6.11,8.51,1,38,35,9.21
6840,40,Male,Designer,4.6,107,8.12,6.9,6.88,0,1,200,6.06
6841,45,Male,Designer,4.88,78,7.02,6.44,7.96,0,51,88,8.61
6842,33,Male,Manager,4.13,5,7.26,8.0,4.99,1,56,197,5.75
6843,54,Male,Researcher,4.17,17,8.3,7.96,4.45,4,16,156,6.48
6844,38,Female,Manager,5.21,85,6.22,4.73,8.41,0,58,273,9.32
6845,32,Female,Doctor,9.51,48,5.84,3.97,10.0,0,10,46,10.0
6846,34,Male,Designer,9.42,84,7.81,3.25,10.0,1,4,196,10.0
6847,54,Male,Teacher,5.91,23,5.49,6.0,8.67,3,40,129,8.9
6848,30,Female,Manager,5.1,80,5.64,4.9,8.36,3,71,37,7.18
6849,36,Male,Student,8.27,10,5.91,5.04,10.0,2,63,103,8.46
6850,47,Male,Student,7.13,17,8.28,7.2,8.82,3,40,285,8.78
6851,35,Female,Freelancer,8.93,34,7.9,3.32,10.0,4,83,163,10.0
6852,31,Female,Manager,7.58,54,5.46,5.9,8.62,0,90,39,7.96
6853,53,Male,Student,9.57,94,4.72,5.85,9.92,4,56,74,9.09
6854,53,Female,Doctor,8.98,27,5.96,7.22,9.0,2,62,292,8.04
6855,37,Male,Freelancer,8.7,87,7.12,4.14,10.0,4,26,197,10.0
6856,36,Female,Doctor,4.52,35,7.38,7.35,3.96,2,54,22,2.98
6857,24,Female,Manager,4.48,108,5.0,7.55,4.1,4,29,159,6.43
6858,21,Female,Researcher,7.67,23,5.25,4.94,10.0,2,33,93,9.18
6859,51,Female,Freelancer,1.75,32,8.65,10.0,1.21,0,41,67,2.79
6860,19,Male,Designer,3.9,114,5.93,6.11,4.47,2,23,66,5.81
6861,22,Male,Teacher,9.39,93,5.57,5.45,10.0,3,11,164,9.71
6862,27,Male,Designer,5.05,115,7.48,4.76,9.43,1,28,219,9.31
6863,49,Female,Student,3.43,36,6.34,8.34,4.72,2,59,294,6.0
6864,59,Female,Researcher,5.29,12,5.23,8.4,4.67,2,55,295,3.74
6865,58,Female,Freelancer,3.6,15,6.05,8.03,4.91,2,45,102,5.4
6866,30,Female,Teacher,7.91,111,4.72,2.76,10.0,1,72,103,7.7
6867,56,Male,Student,8.66,42,5.4,5.93,10.0,3,57,35,9.8
6868,22,Male,Teacher,8.04,72,6.09,5.46,9.72,3,13,249,10.0
6869,27,Male,Manager,2.34,49,6.59,7.28,4.98,1,18,271,3.53
6870,27,Male,Software Engineer,4.02,110,7.71,6.49,6.53,3,40,203,6.82
6871,55,Male,Researcher,2.93,12,5.92,8.35,4.35,1,109,64,2.88
6872,44,Female,Doctor,1.39,70,6.73,7.33,5.52,2,117,289,5.06
6873,38,Male,Freelancer,7.65,34,8.76,4.64,10.0,0,56,44,10.0
6874,25,Female,Doctor,4.86,107,8.09,4.2,7.7,4,29,126,8.85
6875,18,Female,Freelancer,3.49,89,5.19,7.58,4.41,4,74,57,4.64
6876,45,Male,Researcher,3.77,113,5.07,5.66,8.27,2,21,220,8.06
6877,56,Female,Manager,2.22,72,7.31,8.25,2.4,1,107,229,2.1
6878,31,Male,Student,8.44,34,6.98,6.22,10.0,0,95,47,8.65
6879,38,Male,Student,2.3,23,6.73,7.63,4.04,2,99,177,3.65
6880,47,Male,Software Engineer,4.04,96,4.77,6.29,5.51,2,36,251,5.08
6881,38,Male,Designer,1.07,84,5.81,6.87,3.99,2,4,113,6.45
6882,26,Female,Freelancer,4.93,52,7.8,7.52,5.1,4,18,133,4.83
6883,34,Female,Teacher,4.19,85,7.62,5.0,7.53,2,45,264,6.92
6884,22,Male,Manager,7.47,38,4.83,5.9,9.34,4,100,101,9.11
6885,48,Male,Software Engineer,7.44,18,6.13,5.64,8.7,3,103,178,9.31
6886,57,Male,Manager,1.35,43,6.21,9.45,1.59,2,83,193,1.88
6887,55,Female,Software Engineer,2.04,45,6.54,8.16,2.58,0,22,229,3.3
6888,36,Male,Student,9.14,44,6.31,6.68,9.04,4,78,203,10.0
6889,53,Female,Student,8.13,31,6.51,5.32,8.99,1,32,78,8.85
6890,50,Female,Designer,4.51,4,8.07,7.83,4.89,3,66,253,5.45
6891,30,Male,Freelancer,2.5,75,5.95,8.33,4.11,2,43,210,3.69
6892,31,Other,Researcher,3.35,103,6.76,7.1,5.39,4,19,147,4.33
6893,50,Male,Freelancer,6.92,5,7.03,5.67,10.0,1,68,264,9.42
6894,46,Other,Researcher,9.51,81,8.71,4.2,10.0,2,99,126,10.0
6895,53,Male,Manager,6.54,6,7.27,6.07,8.77,4,85,65,9.47
6896,27,Male,Manager,1.24,82,4.65,9.8,1.68,2,16,198,2.77
6897,48,Female,Designer,6.86,14,6.91,4.19,10.0,4,46,260,9.9
6898,23,Female,Student,9.5,105,7.31,4.76,9.82,0,38,100,10.0
6899,18,Female,Researcher,4.23,72,4.05,6.63,5.09,0,16,283,6.65
6900,24,Male,Doctor,9.4,19,4.38,3.69,10.0,3,56,269,10.0
6901,44,Female,Designer,7.04,111,4.09,3.31,10.0,0,69,157,9.93
6902,38,Male,Software Engineer,2.71,58,4.24,7.82,3.22,0,113,80,3.47
6903,45,Male,Student,2.31,83,4.45,6.28,7.28,2,79,73,7.46
6904,33,Male,Manager,2.59,3,8.79,9.13,1.74,1,65,258,2.16
6905,40,Female,Manager,7.29,73,5.03,4.74,8.16,4,78,161,7.89
6906,37,Female,Teacher,6.31,105,5.02,5.44,9.11,4,69,74,9.59
6907,55,Male,Teacher,5.1,39,8.29,5.31,8.23,3,104,85,7.65
6908,42,Male,Doctor,3.37,64,7.76,4.82,6.51,0,65,257,8.18
6909,45,Male,Manager,9.17,34,7.38,3.48,10.0,3,115,98,8.83
6910,22,Male,Student,2.92,87,6.11,8.77,2.68,2,118,153,2.39
6911,38,Male,Manager,3.55,43,4.16,8.7,3.79,3,62,163,4.71
6912,35,Female,Researcher,1.49,6,8.13,9.86,1.0,1,2,144,1.0
6913,23,Female,Manager,3.48,21,8.3,8.78,5.13,0,4,240,3.78
6914,46,Female,Software Engineer,9.31,22,6.41,5.41,10.0,4,89,298,10.0
6915,36,Male,Doctor,2.69,64,7.22,9.86,3.52,4,85,157,4.03
6916,50,Male,Software Engineer,2.84,87,6.39,6.78,5.54,4,100,185,5.46
6917,18,Female,Freelancer,6.4,19,5.48,7.19,5.64,3,9,63,5.76
